url	gids	local_count	elx_count
vk.com/id132215997	VL_Systems, Robot_Operating_System, Arduino_Lab, AlexGyver_Arduino_и_электроника, Arduino_Радиолюбитель	10	5
vk.com/id383138048	Гидронавтика	9	1
vk.com/id86454523	Фаблаб_Политех	10	1
vk.com/id355438082	Технарю_с_AliExpress, Arduino_project, Arduino_forum, AlexGyver_Arduino_и_электроника, Все_об_Ардуино, Arduino_ru, Arduino_Радиолюбитель, Raspberry_Pi_1, Raspberry_Pi_одноплатный_компьютер, Raspberry_Pi_2, TechnoTopus_электроника_техника_Arduino	16	11
vk.com/id84661190	Роботы, AutoCAD	8	2
vk.com/id1513810	Клуб_любителей_ATmega8, Raspberry_Pi_1, ZX_Spectrum	10	3
vk.com/id140989607	Всё_о_3D_принтерах_и_3D_печати	5	1
vk.com/id3179840	Aka_Kasyan, Амперка, Инженерный_Журнал, Всё_о_3D_принтерах_и_3D_печати, Электроника_в_объективе, IArduino_робототехника, Arduino_Радиолюбитель, Raspberry_Pi_одноплатный_компьютер, Типичный_HVшник	5	9
vk.com/id118471189	Arduino_Радиолюбитель, TechnoTopus_электроника_техника_Arduino	5	2
vk.com/id141492481	Фаблаб_Политех	5	1
vk.com/id264587772	Всё_о_3D_принтерах_и_3D_печати	8	1
vk.com/id162827857	Амперка, STM32_F4_F429_Discovery, Arduino_это_просто, Arduino_project, Arduino_forum, AlexGyver_Arduino_и_электроника, Arduino_ru, Arduino_Радиолюбитель	20	8
vk.com/id4911828	Радиолюбитель_1, ZX_Spectrum	31	2
vk.com/id165617689	Микроконтроллеры_МК, Создание_и_программирование_микроконтроллерных_систем, Микроконтроллеры_и_технологии, Arduino_Ардуино, Zelectro	5	5
vk.com/id10108813	EasyElectronics, HackLab_Киев, Типичный_радиолюбитель	35	3
vk.com/id7175204	Робототехника_микроконтроллеры_AVR_Arduino, CAD_CAM_Tutorials_Обработка_ЧПУ, Компас_3D, Микроконтроллеры_МК, Arduino_ru, Zelectro, Arduino_Радиолюбитель, Raspberry_Pi_1, Все_о_миникомпьютере_Raspberry_Pi	5	9
vk.com/id29265856	Радиолюбители_Товары_из_Китая	5	1
vk.com/id225392271	Фестиваль_Rukami	5	1
vk.com/id234371401	AlexGyver_Arduino_и_электроника	6	1
vk.com/id294819368	Практическая_электроника	8	1
vk.com/id81924406	Кириши_HackerSpace	25	1
vk.com/id52570911	Zelectro	5	1
vk.com/id10915924	EasyElectronics, Радиолоцман, Амперка, Робототехника_и_высокие_технологии, Роботы, Занимательная_робототехника, Новости_IT_робототехники_кибернетики, Робототехника_микроконтроллеры_AVR_Arduino, Радиоэлектроника_схемы_и_статьи_радиолюбителям, Встраиваемые_системы, Хакспейс_MakeltLab_Екатеринбург, Промышленная_автоматика, Ardoo.ru, Quadcopters_for_Sales, Гоночные_квадрокоптеры, RC_School_models, COOLRF, Радиолюбители, Типичный_радиолюбитель, Радиолюбитель_2, Начинающим_радиолюбителям, Arduino_project, Подключение_периферии_к_Arduino, Arduino_Ардуино, Arduino_ru, Arduino_Радиолюбитель, Raspberry_Pi_1, Raspberry_Pi_ru_community, Все_о_миникомпьютере_Raspberry_Pi, FixFly_радиоуправляемые_модели_и_запчасти, Rc_Barmaleuz	5	31
vk.com/id30744061	Micropython	6	1
vk.com/id108736628	Omega2	5	1
vk.com/id140326223	СВЧушки, Радиолюбители_Товары_из_Китая, AlexGyver_Arduino_и_электроника, Arduino_ru	8	4
vk.com/id225719754	Raspberry_Pi_1	9	1
vk.com/id3092668	NanoCAD	6	1
vk.com/id72762496	Технарю_с_AliExpress	5	1
vk.com/id13121041	Давайте_делать_роботов_своими_руками	10	1
vk.com/id15832494	AlexGyver_Arduino_и_электроника	9	1
vk.com/id2426101	Promobot, Занимательная_робототехника, RCML, Пермский_makerspace, Союз_радиолюбителей_России	6	5
vk.com/id278431579	Встраиваемые_системы, Типичный_радиолюбитель	13	2
vk.com/id65596538	HYFAI_медиа_о_будущем_технологий	6	1
vk.com/id24684578	Электроник, Радиолюбители_Товары_из_Китая, Технарю_с_AliExpress, AlexGyver_Arduino_и_электроника	7	4
vk.com/id182220829	Arduino_project	12	1
vk.com/id330289752	Всё_о_3D_принтерах_и_3D_печати	5	1
vk.com/id10050203	Всё_о_3D_принтерах_и_3D_печати	11	1
vk.com/id17017357	RepRap_3d_принтеры	7	1
vk.com/id23187298	Искусственный_интеллект_и_робототехника	8	1
vk.com/id157442100	Robotique, Роботы	8	2
vk.com/id5407351	Робототехника_и_высокие_технологии, Новости_IT_робототехники_кибернетики, Давайте_делать_роботов_своими_руками	11	3
vk.com/id107756540	Амперка, Робототехника_микроконтроллеры_AVR_Arduino, Arduino_project, Zelectro, Arduino_Радиолюбитель	7	5
vk.com/id271296980	Микроэлектроника, Радиолюбитель_1	9	2
vk.com/id1694481	Занимательная_робототехника	20	1
vk.com/id322431140	Роботы	9	1
vk.com/id23037693	Aka_Kasyan	5	1
vk.com/id4033463	Фестиваль_Rukami, AlexGyver_Arduino_и_электроника	9	2
vk.com/id37852147	Neuron_Hackspace	5	1
vk.com/id69460730	AlexGyver_Arduino_и_электроника	14	1
vk.com/id172879703	Амперка, Робототехника_микроконтроллеры_AVR_Arduino, Arduino_Радиолюбитель, TechnoTopus_электроника_техника_Arduino	26	4
vk.com/id185420805	Радиотехника_AliExpress, Радиолюбители_Товары_из_Китая, Arduino_Радиолюбитель	15	3
vk.com/id206485179	Фестиваль_Rukami	6	1
vk.com/id144069216	Robotoved.ru, Кубок_РТК, Инженерный_Журнал	6	3
vk.com/id424216889	Электроник, Радиотехника_AliExpress, Технарю_с_AliExpress, Практическая_электроника	11	4
vk.com/id313576778	Кубок_РТК	12	1
vk.com/id16551243	Радиолюбители_Товары_из_Китая	10	1
vk.com/id97505597	Инженерный_Журнал	10	1
vk.com/id159909809	AlexGyver_Arduino_и_электроника, Практическая_электроника	7	2
vk.com/id15941796	Arduino_Радиолюбитель	8	1
vk.com/id63530787	Электроник, Инженерный_Журнал	5	2
vk.com/id121921414	Sapr_Journal	6	1
vk.com/id172303825	Инженерный_Журнал	5	1
vk.com/id1742107	RepRap_3d_принтеры	6	1
vk.com/id1105915	Promobot, Cadr	6	2
vk.com/id85233926	Всё_о_3D_принтерах_и_3D_печати	6	1
vk.com/id4937578	Амперка, Всё_о_3D_принтерах_и_3D_печати, Гоночные_квадрокоптеры	6	3
vk.com/id63798407	Robotoved.ru	5	1
vk.com/id146822375	Micropython, Robotics_UA	5	2
vk.com/id7557531	Робототехника_микроконтроллеры_AVR_Arduino	13	1
vk.com/id225571094	Лаборатория_роботов_HomeDron	5	1
vk.com/id7940115	Микроэлектроника, Робототехника_микроконтроллеры_AVR_Arduino, Инженерный_Журнал, Лаб37, Радиотехника_AliExpress, Чип_и_Дип, Amperkot.ru, Микроконтроллеры_МК, AVR_ARM_микроконтроллеры, Радиолюбители, Радиолюбитель_1, Типичный_радиолюбитель, HAMRADIO_радиолюбители_коротковолновики_и_УКВИ, AlexGyver_Arduino_и_электроника, Arduino_ru, Raspberry_Pi_1, Raspberry_Pi_2, Tuberadio, Практическая_электроника	9	19
vk.com/id21577067	NanoCAD, Радиолюбители_Товары_из_Китая	9	2
vk.com/id3988204	Фестиваль_Rukami	5	1
vk.com/id52984238	Технарю_с_AliExpress	5	1
vk.com/id35096214	Promobot, РобоСпорт_в_МФТИ, Занимательная_робототехника, Embedded_Systems, Embedded_Group_Встраиваемые_системы, Фаблаб_Политех, STM32_F4_F429_Discovery	20	7
vk.com/id33277945	MGBot.ru	28	1
vk.com/id79059835	Электроник	10	1
vk.com/id11715133	Robo4all	6	1
vk.com/id55097220	AlexGyver_Arduino_и_электроника	6	1
vk.com/id16117286	RC_School_models, Микроконтроллеры_МК, Радиолюбитель_1	8	3
vk.com/id326612393	Сделай_сам	6	1
vk.com/id105407845	Garage_Laboratory, Занимательная_робототехника, Arduino_ru	22	3
vk.com/id289966190	Электроник, AlexGyver_Arduino_и_электроника	8	2
vk.com/id1990699	Компас_3D	8	1
vk.com/id143501846	Амперка	10	1
vk.com/id182627934	Робототехника_микроконтроллеры_AVR_Arduino, Iot.ru, ZRobotics, Arduino_Радиолюбитель	25	4
vk.com/id32305282	Амперка	6	1
vk.com/id89250178	Компас_3D, Cadprofy	6	2
vk.com/id212803547	Мастер_Кит_DIY_электроника, Arduino_forum, Все_об_Ардуино, Arduino_Радиолюбитель	8	4
vk.com/id136609578	Амперка, Роботех_Мастер, Arduino_project	14	3
vk.com/id280989451	Лаборатория_роботов_HomeDron	8	1
vk.com/id54994067	Всё_о_3D_принтерах_и_3D_печати, Arduino_forum	13	2
vk.com/id32217388	Robot_Operating_System	9	1
vk.com/id26866844	Радиолюбитель_1, Типичный_радиолюбитель	9	2
vk.com/id5669136	ЦМИТы_и_фаблабы_России	24	1
vk.com/id30033956	Всё_о_3D_принтерах_и_3D_печати	5	1
vk.com/id366716891	EasyElectronics	5	1
vk.com/id8038516	Занимательная_робототехника	5	1
vk.com/id155984790	Wanhao_Duplicator_i3, Эльбрус, Подключение_периферии_к_Arduino, Arduino_Радиолюбитель, Smart_City_IoT_Хакатон	9	5
vk.com/id161665711	Практическая_электроника	5	1
vk.com/id6796592	Ванильная_схемотехника	6	1
vk.com/id287688494	AlexGyver_Arduino_и_электроника	6	1
vk.com/id32540348	Инженерный_Журнал	5	1
vk.com/id575999	Всё_о_3D_принтерах_и_3D_печати, STM32_делимся_опытом	9	2
vk.com/id315805194	Electrical_Computer_Engineering	5	1
vk.com/id179834548	STM32_F4_F429_Discovery	11	1
vk.com/id18413068	Arduino_ru	13	1
vk.com/id6889603	JA_Robotics_Company, Компас_3D	8	2
vk.com/id10535312	Роботы	5	1
vk.com/id121715064	ЦМИТы_и_фаблабы_России	39	1
vk.com/id329159184	Радиотехника_AliExpress	5	1
vk.com/id155519678	AlexGyver_Arduino_и_электроника	5	1
vk.com/id27565203	Фигуры_Ебажу, Всё_о_3D_принтерах_и_3D_печати, Электроника_как_хобби, TechnoTopus_электроника_техника_Arduino, Практическая_электроника	7	5
vk.com/id4191564	Компас_3D	6	1
vk.com/id179822158	EasyElectronics, SOM_и_SOC_Arduino_RaspberryPi_STM32_и_другие, ЦМИТы_и_фаблабы_России, Всё_о_3D_принтерах_и_3D_печати, Фаблаб_Политех, Arduino_Радиолюбитель, TechnoTopus_электроника_техника_Arduino, Практическая_электроника	11	8
vk.com/id4530682	Радиолюбитель_1	8	1
vk.com/id107931085	Амперка, AMTBM_Robotics, Занимательная_робототехника, Всё_о_3D_принтерах_и_3D_печати, Фестиваль_Rukami, Компас_3D, Радиотехника_AliExpress, AlexGyver_Arduino_и_электроника, Arduino_Радиолюбитель	31	9
vk.com/id294959042	Лаборатория_роботов_HomeDron	10	1
vk.com/id277385441	Кубок_РТК, Всё_о_3D_принтерах_и_3D_печати, Arduino_Радиолюбитель	8	3
vk.com/id134375579	ChipEnable, Радиолюбитель_1, Типичный_радиолюбитель, Радиолюбитель_2	22	4
vk.com/id19313109	Aka_Kasyan, Электроник, Электроника_в_объективе, Радиотехника_AliExpress, Чип_и_Дип, Радиолюбители_Товары_из_Китая, Технарю_с_AliExpress, Типичный_радиолюбитель, Arduino_Радиолюбитель, ТехноНостальгия, Практическая_электроника	14	11
vk.com/id14800997	Arduino_Радиолюбитель	27	1
vk.com/id34152740	Инженерный_Журнал	5	1
vk.com/id92680765	Garage_Laboratory	5	1
vk.com/id146604708	Robotique	5	1
vk.com/id5673945	Радиолюбитель_1, Все_об_Ардуино	5	2
vk.com/id47424854	Занимательная_робототехника, Технологии_будущего	32	2
vk.com/id12423879	Лаборатория_роботов_HomeDron	6	1
vk.com/id249884465	Самодельные_металлоискатели_N1_в_vk, Товары_радиолюбителям_и_программистам, Трансивер_ТСВ, AlexGyver_Arduino_и_электроника, Zelectro	7	5
vk.com/id58698946	Амперка	10	1
vk.com/id44927533	T_Flex_PLM, Компас_3D	10	2
vk.com/id404318309	AlexGyver_Arduino_и_электроника	5	1
vk.com/id13777902	Амперка, Tech_in_Хабаровск	8	2
vk.com/id38466448	Robotique, Кубок_РТК	13	2
vk.com/id2614881	Гоночные_квадрокоптеры, RC_School_models, COOLRF	11	3
vk.com/id108467762	Всё_о_3D_принтерах_и_3D_печати	12	1
vk.com/id67161529	Амперка, ПЛИС_FPGA_программируемые_логические_интегральные_схемы, Радиолюбитель_1	9	3
vk.com/id1220229	Роботы	5	1
vk.com/id189455745	Фестиваль_Rukami	11	1
vk.com/id5727305	HackLab_Киев, Микроконтроллеры_МК, Схемотехника_и_разводка_печатных_плат	12	3
vk.com/id411307636	AMTBM_Robotics, Роботы, Занимательная_робототехника, Искусственный_интеллект_и_робототехника, Zoomer_робототехника_Arduino_в_Новосибирске, Первый_закон_о_робототехнике, Робототехника_микроконтроллеры_AVR_Arduino, Радиоэлектроника_схемы_и_статьи_радиолюбителям, C_C++_embedded_systems_в_Грозном, ЦМИТ_Минск, Electronic_craft_by_Far_Wolf, Промышленная_автоматика, Ardoo.ru, Комплектующие_Arduino_ESP8266_STM8_в_Донецке, Amperkot.ru, Techno_Brothers, AIDEUS_Сильный_Искусственный_Интеллект, Электронщики_Микроконтроллерщики, Arduino_STM32_Discovery_Raspberry_PI_Украина, Дом_Электроника, Умный_дом_ESP8266_ардуино, Система_умный_дом_Arduino_и_Broadlink, Радиолюбители, Радиолюбитель_1, Типичный_радиолюбитель, Радиолюбитель_2, Начинающим_радиолюбителям, Arduino_это_просто, Arduino_project, Arduino_проекты_и_ЧПУ, Справочник_по_Arduino_для_Android, Arduino_Freeduino_Processing_ESP8266_с_нуля, AlexGyver_Arduino_и_электроника, Проекты_Ардуино, Все_об_Ардуино, Arduino_Ардуино, Arduino_ru, Zelectro, Arduino_Радиолюбитель, Texno_Sport_Arduino, TechnoTopus_электроника_техника_Arduino, Практическая_электроника	5	42
vk.com/id9394676	AlexGyver_Arduino_и_электроника	5	1
vk.com/id591975834	Электроник	7	1
vk.com/id57119316	Станки_ЧПУ_своими_руками	10	1
vk.com/id53421384	Инженерный_Журнал	6	1
vk.com/id5114537	Радиолюбитель_1, Типичный_радиолюбитель, Отечественная_радиоаппаратура	7	3
vk.com/id24278530	Robokub_Робототехника_Краснодар, Роботы, Занимательная_робототехника	10	3
vk.com/id207953769	Всё_о_3D_принтерах_и_3D_печати, Радиолюбители_Товары_из_Китая, Технарю_с_AliExpress, ESP8266_Сообщество_разработчиков, Проекты_Ардуино, Arduino_Радиолюбитель	6	6
vk.com/id73430446	Инженерный_Журнал	6	1
vk.com/id301633120	Электроник, Компас_3D, Электроника_шаг_за_шагом	5	3
vk.com/id138166555	Фаблаб_Политех	9	1
vk.com/id2884777	Robotoved.ru, Занимательная_робототехника, AlexGyver_Arduino_и_электроника, ZX_Spectrum	12	4
vk.com/id27076408	Радиотехника_AliExpress, Make_Robots, Arduino_forum, Все_об_Ардуино	5	4
vk.com/id19775698	ZX_Spectrum	17	1
vk.com/id10970839	Neuron_Hackspace	16	1
vk.com/id14675765	Амперка, RoboCraft, Занимательная_робототехника, Давайте_делать_роботов_своими_руками, Кубок_РТК, Maker_Faire_Moscow, Хакспейс_MakeltLab_Екатеринбург, Arduino_project, Arduino_Geek, AlexGyver_Arduino_и_электроника, Arduino_ru	17	11
vk.com/id47548533	Отечественная_радиоаппаратура, Tuberadio	7	2
vk.com/id32929517	AlexGyver_Arduino_и_электроника	5	1
vk.com/id254272873	Arduino_Радиолюбитель	12	1
vk.com/id21351902	Электроник, Компас_3D, Технарю_с_AliExpress, Микроконтроллеры_МК, Arduino_ru, RemoteXY_управление_Arduino_со_смартфона	6	6
vk.com/id261515987	Радиолюбители_Товары_из_Китая	7	1
vk.com/id2861575	Робототехника_микроконтроллеры_AVR_Arduino	12	1
vk.com/id222551636	Роботех_Мастер, Tech_in_Хабаровск, Электроника_в_объективе, Arduino_это_просто, Arduino_project, LabRazum, Arduino_Радиолюбитель	14	7
vk.com/id38142876	Smarthome_CCTV_IoT	9	1
vk.com/id5035679	NanoCAD	5	1
vk.com/id147475753	NanoCAD, AutoCAD, Sapr_Journal, T_Flex_PLM, Solidworks_и_чертежи, Компас_3D	8	6
vk.com/id143043405	AMTBM_Robotics	8	1
vk.com/id138564441	Амперка, RoboCraft, Quadcopters_for_Sales, Arduino_ru	10	4
vk.com/id112204866	AMTBM_Robotics, Роботы, Искусственный_интеллект_и_робототехника, Робототехника_микроконтроллеры_AVR_Arduino, Altium_PADS_OrCAD_Allegro_xPedition_HyperLynx, Make_Robots, Arduino_STM32_Discovery_Raspberry_PI_Украина, Микроконтроллеры_МК, Компьютерное_зрение_и_роботы, Компьютерное_зрение, Типичный_радиолюбитель, Raspberry_Pi_1, Raspberry_Pi_одноплатный_компьютер, Raspberry_Pi_2, Электроника_шаг_за_шагом, FixFly_радиоуправляемые_модели_и_запчасти, Практическая_электроника	8	17
vk.com/id328624563	NanoCAD	5	1
vk.com/id161384406	Радиолюбители_Товары_из_Китая, Arduino_ru	6	2
vk.com/id5533546	Занимательная_робототехника, TechnoTopus_электроника_техника_Arduino	7	2
vk.com/id167314850	Радиотехника_AliExpress, Радиолюбители_Товары_из_Китая	5	2
vk.com/id6533208	AVRlab_устройства_на_микроконтроллерах, Arduino_Радиолюбитель	5	2
vk.com/id107215678	Arduino_Радиолюбитель	6	1
vk.com/id10573249	Fastwel	8	1
vk.com/id9308700	Proteus_проекты, Радиолюбители_Товары_из_Китая, Радиолюбитель_1	9	3
vk.com/id36606006	EasyElectronics, Инженерный_Журнал, Станки_ЧПУ_своими_руками, Промышленная_автоматика, Ardoo.ru, Amperkot.ru, Компонента_электронные_компоненты, Arduino_Lab, Omega2	9	9
vk.com/id7014255	Радиолюбители_Товары_из_Китая, Технарю_с_AliExpress	11	2
vk.com/id121535547	RepRap_3d_принтеры, Гоночные_квадрокоптеры	6	2
vk.com/id339218757	Maker_Faire_Moscow, Типичный_радиолюбитель	6	2
vk.com/id5695914	Robotique	5	1
vk.com/id192471307	Хакспейс_MakeltLab_Екатеринбург	10	1
vk.com/id13664816	Технарю_с_AliExpress, Arduino_forum, AlexGyver_Arduino_и_электроника, Arduino_ru	5	4
vk.com/id5533569	Робототехника_микроконтроллеры_AVR_Arduino, STM32_F4_F429_Discovery, Микроконтроллеры_МК, Радиолюбитель_1, TechnoTopus_электроника_техника_Arduino	13	5
vk.com/id39944649	Всё_о_3D_принтерах_и_3D_печати	15	1
vk.com/id116283449	Радиосхемы	6	1
vk.com/id18015958	ПЛИС_FPGA_программируемые_логические_интегральные_схемы, Схемотехника_и_разводка_печатных_плат	6	2
vk.com/id24996	Компас_3D	8	1
vk.com/id5403590	Garage_Laboratory, RepRap_3d_принтеры, Aka_Kasyan, Амперка, Занимательная_робототехника, Технологии_будущего, ЦМИТы_и_фаблабы_России, CAD_CAM_Tutorials_Обработка_ЧПУ, Всё_о_3D_принтерах_и_3D_печати, Фаблаб_Политех, Хакспейс_MakeltLab_Екатеринбург, NanoCAD, Sapr_Journal, Ansys_4_all, Компас_3D, Чип_и_Дип, Вольтик, Мастер_Кит_DIY_электроника, Arduino_Радиолюбитель, ZX_Spectrum, TechnoTopus_электроника_техника_Arduino	17	21
vk.com/id3800615	Лаборатория_роботов_HomeDron	28	1
vk.com/id1301139	Цифровая_электроника_СССР_и_СЭВ	20	1
vk.com/id81512560	Амперка, Технологии_будущего, ESP8266_Сообщество_разработчиков, Эльбрус, Raspberry_Pi_1	9	5
vk.com/id344791290	Arduino_Радиолюбитель	14	1
vk.com/id133437838	EasyElectronics	5	1
vk.com/id179085021	Raspberry_Pi_1	16	1
vk.com/id3741753	Онлайн_журнал_о_гражданской_радиосвязи	5	1
vk.com/id6778549	Радиотехника_AliExpress	7	1
vk.com/id171781263	Aka_Kasyan	5	1
vk.com/id471729888	AlexGyver_Arduino_и_электроника	8	1
vk.com/id176072070	Robotoved.ru	11	1
vk.com/id34541661	Сделай_сам	10	1
vk.com/id43701141	Радиолюбители_Товары_из_Китая	5	1
vk.com/id398971837	Инженерный_Журнал, Технарю_с_AliExpress, Практическая_электроника	10	3
vk.com/id4733450	Всё_о_3D_принтерах_и_3D_печати	6	1
vk.com/id166485305	Амперка, COOLRF	10	2
vk.com/id205552864	Компас_3D	5	1
vk.com/id222687365	Радиолоцман	5	1
vk.com/id152674381	Давайте_делать_роботов_своими_руками	29	1
vk.com/id33328470	Амперка, Робототехника_микроконтроллеры_AVR_Arduino, Всё_о_3D_принтерах_и_3D_печати, AlexGyver_Arduino_и_электроника, Arduino_Радиолюбитель, Raspberry_Pi_2	14	6
vk.com/id155049503	Амперка, Радиолюбители_Товары_из_Китая, Программирование_микроконтроллеров_Atmel_AVR	14	3
vk.com/id22641247	Robotique	9	1
vk.com/id186430446	Всё_о_3D_принтерах_и_3D_печати	5	1
vk.com/id65527086	Raspberry_Pi_одноплатный_компьютер	11	1
vk.com/id28752434	Arduino_Радиолюбитель	11	1
vk.com/id55266863	Всё_о_3D_принтерах_и_3D_печати	5	1
vk.com/id279976776	Трансивер_ТСВ	6	1
vk.com/id3510316	Хакатон_IoT_от_Intel_Microsoft	23	1
vk.com/id346439522	Arduino_проекты_и_ЧПУ, Arduino_ru	7	2
vk.com/id11865208	Embedded_Systems	6	1
vk.com/id7660182	EasyElectronics, Клуб_лампового_звука, Электроник, Компас_3D, EngineTrade, ChipEnable, Микроконтроллеры_МК, Клуб_лампового_звука, Типичный_радиолюбитель, Arduino_ru, Raspberry_Pi_1	22	11
vk.com/id197112380	LabRazum	8	1
vk.com/id117040193	EasyElectronics	8	1
vk.com/id180994396	Micropython, Embedded_Group_Встраиваемые_системы, ЦМИТы_и_фаблабы_России, Neuron_Hackspace	20	4
vk.com/id142306448	Электроника_и_DIY, Радиолюбитель_1, Типичный_радиолюбитель, TechnoTopus_электроника_техника_Arduino	6	4
vk.com/id7508022	NanoCAD	5	1
vk.com/id71601847	Инженерный_Журнал	7	1
vk.com/id127395399	Robotoved.ru, Занимательная_робототехника, Давайте_делать_роботов_своими_руками, Радиолюбители_Товары_из_Китая, Технарю_с_AliExpress, Все_об_Ардуино	9	6
vk.com/id190046584	Iot.ru, Arduino_Радиолюбитель	5	2
vk.com/id65745759	Robotique	11	1
vk.com/id14465281	Чип_и_Дип, Raspberry_Pi_ru_community	8	2
vk.com/id165916044	EasyElectronics, Микроэлектроника, RoboCraft, Роботоша, Robo4all, Робототехника_микроконтроллеры_AVR_Arduino, Radiotech, Embedded_Systems, Инженерный_Журнал, Всё_о_3D_принтерах_и_3D_печати, Промышленная_автоматика, Искусство_схемотехники_Хоровиц_Хилл, Чип_и_Дип, Ardoo.ru, Радиолюбители_Товары_из_Китая, Make_Robots, STM32_F4_F429_Discovery, Микроконтроллеры_STM32, STM32_делимся_опытом, Эльбрус, COOLRF, Начинающим_радиолюбителям, Arduino_ru, Zelectro, Практическая_электроника	8	25
vk.com/id58450408	Радиотехника_AliExpress	5	1
vk.com/id52394707	AlexGyver_Arduino_и_электроника, Arduino_ru, Arduino_Радиолюбитель, Raspberry_Pi_1, Raspberry_Pi_2	6	5
vk.com/id251883830	Лаборатория_роботов_HomeDron	5	1
vk.com/id3230354	Hackerspace_Зеленоград, Cadr	15	2
vk.com/id29106267	Радиолюбители_Товары_из_Китая, Технарю_с_AliExpress	11	2
vk.com/id126753332	Радиоэлектроника_схемы_и_статьи_радиолюбителям	5	1
vk.com/id145737083	Raspberry_Pi_1	20	1
vk.com/id3039013	Garage_Laboratory, Занимательная_робототехника, Искусственный_интеллект_и_робототехника, Фестиваль_Rukami	42	4
vk.com/id2489965	Все_о_миникомпьютере_Raspberry_Pi	6	1
vk.com/id18776002	Роботех_Мастер, Arduino_project, LabRazum, Arduino_Радиолюбитель, TechnoTopus_электроника_техника_Arduino	5	5
vk.com/id8062161	Практическая_электроника	5	1
vk.com/id12449503	Ansys_4_all, AVRlab_устройства_на_микроконтроллерах	7	2
vk.com/id481973139	Робототехника_микроконтроллеры_AVR_Arduino, Всё_о_3D_принтерах_и_3D_печати, Вольтик, AlexGyver_Arduino_и_электроника, Arduino_ru, Arduino_Радиолюбитель	7	6
vk.com/id18188822	Электронные_компоненты_и_комплектующие	5	1
vk.com/id9615606	Verilog_VHDL_ASIC_FPGA_FreeRTOS_PLA, Инженерный_Журнал, Proteus_проекты, Искусство_схемотехники_Хоровиц_Хилл	5	4
vk.com/id322790572	Электроник	7	1
vk.com/id8534265	Promobot	9	1
vk.com/id173919124	Электроника_в_объективе	5	1
vk.com/id154759381	Инженерный_Журнал	5	1
vk.com/id18301577	Robotics_UA	6	1
vk.com/id185173903	Инженерный_Журнал, NanoCAD	5	2
vk.com/id36831328	Инженерный_Журнал, Типичный_радиолюбитель	33	2
vk.com/id198243768	Амперка	5	1
vk.com/id219657332	Arduino_ru	11	1
vk.com/id95729515	Aka_Kasyan	6	1
vk.com/id450129721	Кубок_РТК, Электроник, Arduino_Радиолюбитель	6	3
vk.com/id143067436	Электроника_как_хобби, Arduino_это_просто	6	2
vk.com/id20224904	Robotique	5	1
vk.com/id62426020	Garage_Laboratory	5	1
vk.com/id283758764	RepRap_3d_принтеры, EasyElectronics, Роботы_Андроиды_Технологии, AMTBM_Robotics, Робототехника_микроконтроллеры_AVR_Arduino, Инженерный_Журнал, Всё_о_3D_принтерах_и_3D_печати, Радиосхемы, Vt_tech, AVRlab_устройства_на_микроконтроллерах, Отечественные_микроконтроллеры_и_компоненты, Микроконтроллеры_МК, Программирование_микроконтроллеров_Atmel_AVR, Микроконтроллеры_и_технологии, LabRazum, TechnoTopus_электроника_техника_Arduino	5	16
vk.com/id252851680	AMTBM_Robotics, Роботех_Мастер	9	2
vk.com/id9628435	Занимательная_робототехника	7	1
vk.com/id42245242	Ansys_4_all	23	1
vk.com/id37012909	Гоночные_квадрокоптеры, RC_School_models, Онлайн_журнал_о_гражданской_радиосвязи, Типичный_радиолюбитель	6	4
vk.com/id16424892	Занимательная_робототехника, NanoCAD	6	2
vk.com/id31979980	Занимательная_робототехника, Кубок_РТК	11	2
vk.com/id84921048	Freestyler_DMX	9	1
vk.com/id219827032	Электроник	11	1
vk.com/id63529353	Fastwel, Разработка_PCB	8	2
vk.com/id221914719	Arduino_forum	5	1
vk.com/id92735847	Инженерный_Журнал	5	1
vk.com/id138473366	COOLRF	12	1
vk.com/id416734425	Aka_Kasyan, Электроник, Инженерный_Журнал, Технарю_с_AliExpress	12	4
vk.com/id460221294	Робототехника_микроконтроллеры_AVR_Arduino, Электроник, Всё_о_3D_принтерах_и_3D_печати, Радиотехника_AliExpress, Радиолюбители_Товары_из_Китая, Технарю_с_AliExpress, Arduino_это_просто, Arduino_project, Arduino_Lab, Arduino_forum, AlexGyver_Arduino_и_электроника, Все_об_Ардуино, Arduino_Ардуино, Arduino_ru, Arduino_Радиолюбитель, Практическая_электроника	5	16
vk.com/id193279991	EasyElectronics	10	1
vk.com/id109095718	Garage_Laboratory	5	1
vk.com/id219570734	Arduino_Радиолюбитель	6	1
vk.com/id26266989	Robotique, Чип_и_Дип, Радиолюбитель_1, Онлайн_журнал_о_гражданской_радиосвязи, Arduino_forum, Arduino_ru, ZX_Spectrum, Типичный_HVшник, Практическая_электроника	5	9
vk.com/id53436036	Всё_о_3D_принтерах_и_3D_печати	69	1
vk.com/id168331324	Роботы	29	1
vk.com/id167740840	Все_об_Ардуино	12	1
vk.com/id62848435	Iot.ru	5	1
vk.com/id171809963	Робототехника_в_Осетии	5	1
vk.com/id133909416	Самодельные_металлоискатели_N1_в_vk, Радиосхемы	17	2
vk.com/id8352828	Электроник	11	1
vk.com/id11723855	Технарю_с_AliExpress, Гоночные_квадрокоптеры, RC_School_models, Типичный_радиолюбитель, Rc_Barmaleuz	5	5
